mode,sweep_param,layer1_role,layer2_role,hbm_ring_coverage,hbf_outer_ring_coverage,model_size_gb,num_layers,hidden_dim,num_experts,top_k,sequence_len,micro_batch_size,grad_accum_steps,data_parallel_degree,training_mode,lora_rank,route_diversity,expert_capacity_factor,activation_checkpoint_ratio,activation_offload_ratio,prefetch_accuracy,weight_prefetch_depth,lhb_enable,lhb_size_mb,hbm_capacity_gb,hbf_capacity_gb,sram_capacity_mb,hbm_bw_gbs,hbf_bw_gbs,bridge_bw_gbs,hbf_latency_us,compute_tflops_bf16,compute_efficiency,p_compute_w,p_hbm_w,p_hbf_w,p_sram_w,p_bridge_w,random_seed,tail_jitter_sigma,burst_probability,traffic_burst_factor,thermal_model_enable,ambient_temp_c,thermal_hotspot_gain,thermal_rc_tau_steps,thermal_throttle_start_c,thermal_throttle_max,thermal_shutdown_c,process_slowdown_sigma,tokens_per_sec_train,step_time_ms,step_p50_ms,step_p90_ms,step_p99_ms,step_p999_ms,step_max_ms,tail_ratio_p99_p50,stall_ratio,hbm_util,hbf_util,bridge_util,sram_hit_ratio,lhb_hit_ratio,overlap_efficiency,shared_context_reuse_ratio,batch_gain,expert_balance_score,thermal_peak_c,thermal_avg_c,thermal_throttle_ratio,burst_event_ratio,power_w,throughput_per_watt,train_stability_score,convergence_proxy,process_factor,model_hbm_resident_gb,model_hbf_resident_gb,trainable_ratio,trainable_gb,optimizer_gb,activation_stored_gb,activation_offload_gb,oom_hbm,oom_hbf,tokens_per_sec_train_std,step_time_ms_std,step_p99_ms_std,tail_ratio_p99_p50_std,train_stability_score_std,convergence_proxy_std,step_p99_worst_ms,tokens_per_sec_p05,tokens_per_sec_p95,seed_count
lora_sft,hbf_latency_us,compute_top,memory_bottom,1.0,1.0,180.0,80,8192,64,4,4096,8,16,1,lora_sft,64,0.35,1.2,0.45,0.2,0.92,2,1,64.0,192.0,2048.0,768.0,6400.0,4800.0,4800.0,8.0,1100.0,0.68,520.0,140.0,55.0,65.0,42.0,42,0.07,0.06,1.5,1,35.0,1.05,140.0,86.0,0.3,125.0,0.035,2507.0928578851826,209713.95901743646,205321.96335059797,229259.97916406416,322054.035168443,341608.72431424545,343776.19398135826,1.5706884447360683,0.00025769351200934364,4.669824350411413e-07,0.0008829038898770401,0.0008658560024612863,0.584786,0.75,0.8029572000000001,0.0,1.0,0.80375,73.82394054321736,57.466731541970766,0.0,0.044444444444444446,543.9841237526149,4.607882751963242,67.30779431469573,0.7283711548623096,1.0089166682698842,106.53750000000001,217.9125,0.015625,2.8125,11.25,119.25,23.850000000000005,0.0,0.0,131.39465497813472,11300.641208206118,19912.724676626083,0.08525318898107527,1.2676506908859808,0.02535440600618406,345286.2701934344,2350.287821162762,2629.857893828393,3
lora_sft,hbf_latency_us,compute_top,memory_bottom,1.0,1.0,180.0,80,8192,64,4,4096,8,16,1,lora_sft,64,0.35,1.2,0.45,0.2,0.92,2,1,64.0,192.0,2048.0,768.0,6400.0,4800.0,4800.0,10.0,1100.0,0.68,520.0,140.0,55.0,65.0,42.0,42,0.07,0.06,1.5,1,35.0,1.05,140.0,86.0,0.3,125.0,0.035,2507.069951299068,209715.86536356292,205323.82909284616,229262.06519869203,322056.96509309456,341611.831861907,343779.32113108475,1.5706884447360683,0.00026680488098043345,4.6697816835699e-07,0.0008828958230382228,0.0008658480913841114,0.584786,0.75,0.7929572,0.0,1.0,0.80375,73.68542989973264,57.38657786876457,0.0,0.044444444444444446,543.9795115199325,4.607879811657461,67.05779431469574,0.7283661436093755,1.0089166682698842,106.53750000000001,217.9125,0.015625,2.8125,11.25,119.25,23.850000000000005,0.0,0.0,131.39238470971688,11300.649959190512,19912.81783935968,0.0852531889810752,1.26765069088598,0.02535445524802416,345289.21405307594,2350.2676026895174,2629.8327802465374,3
lora_sft,hbf_latency_us,compute_top,memory_bottom,1.0,1.0,180.0,80,8192,64,4,4096,8,16,1,lora_sft,64,0.35,1.2,0.45,0.2,0.92,2,1,64.0,192.0,2048.0,768.0,6400.0,4800.0,4800.0,12.0,1100.0,0.68,520.0,140.0,55.0,65.0,42.0,42,0.07,0.06,1.5,1,35.0,1.05,140.0,86.0,0.3,125.0,0.035,2507.0470451186115,209717.77171084334,205325.69483622373,229264.15123458265,322059.8950195196,341614.93941144965,343782.4482827042,1.5706884447360683,0.0002759160890045775,4.669739017483985e-07,0.0008828877563422632,0.0008658401804470356,0.584786,0.75,0.7829571999999999,0.0,1.0,0.80375,73.54691925624788,57.3064241955584,0.0,0.044444444444444446,543.9748993687388,4.607876871353657,66.80779431469573,0.7283611324449621,1.0089166682698842,106.53750000000001,217.9125,0.015625,2.8125,11.25,119.25,23.850000000000005,0.0,0.0,131.39011450061778,11300.658710184076,19912.911002855548,0.08525318898107544,1.2676506908859808,0.025354504490201896,345292.15791449946,2350.2473845521185,2629.8076671291738,3
lora_sft,bridge_bw_gbs,compute_top,memory_bottom,1.0,1.0,180.0,80,8192,64,4,4096,8,16,1,lora_sft,64,0.35,1.2,0.45,0.2,0.92,2,1,64.0,192.0,2048.0,768.0,6400.0,4800.0,3200.0,6.0,1100.0,0.68,520.0,140.0,55.0,65.0,42.0,42,0.07,0.06,1.5,1,35.0,1.05,140.0,86.0,0.3,125.0,0.035,2506.823762899566,209736.3560116427,205343.88330403288,229284.48725565683,322088.4578289104,341645.233805363,343812.93377028446,1.5706884447360683,0.00036472929117243756,4.669323121941771e-07,0.0008828091247354937,0.0012986446006930763,0.584786,0.75,0.8129572,0.0,1.0,0.80375,73.96245118670213,57.54688521517695,0.0,0.044444444444444446,543.9481225887001,4.607693860391237,67.55779431469574,0.7283122851837699,1.0089166682698842,106.53750000000001,217.9125,0.015625,2.8125,11.25,119.25,23.850000000000005,0.0,0.0,131.36798621989715,11300.744020706426,19913.819257581887,0.08525318898107548,1.2676506908859861,0.02535498455073923,345320.8565712277,2350.0503033653313,2629.562873420011,3
lora_sft,bridge_bw_gbs,compute_top,memory_bottom,1.0,1.0,180.0,80,8192,64,4,4096,8,16,1,lora_sft,64,0.35,1.2,0.45,0.2,0.92,2,1,64.0,192.0,2048.0,768.0,6400.0,4800.0,4000.0,6.0,1100.0,0.68,520.0,140.0,55.0,65.0,42.0,42,0.07,0.06,1.5,1,35.0,1.05,140.0,86.0,0.3,125.0,0.035,2507.0050933419075,209721.2632021137,205329.11196110045,229267.9718270721,322065.2612047058,341620.6309148876,343788.1756875127,1.570688444736068,0.0002926029124365571,4.6696608762106065e-07,0.0008828729825030244,0.0010389908302489463,0.584786,0.75,0.8129572,0.0,1.0,0.80375,73.96245118670213,57.54688521517695,0.0,0.044444444444444446,543.9737253289107,4.607809745429276,67.55779431469573,0.7283519546920746,1.0089166682698842,106.53750000000001,217.9125,0.015625,2.8125,11.25,119.25,23.850000000000005,0.0,0.0,131.38595675069578,11300.67473771328,19913.081634421407,0.08525318898107499,1.2676506908859808,0.025354594678466347,345297.5496217539,2350.2103557639257,2629.761673484746,3
lora_sft,bridge_bw_gbs,compute_top,memory_bottom,1.0,1.0,180.0,80,8192,64,4,4096,8,16,1,lora_sft,64,0.35,1.2,0.45,0.2,0.92,2,1,64.0,192.0,2048.0,768.0,6400.0,4800.0,4800.0,6.0,1100.0,0.68,520.0,140.0,55.0,65.0,42.0,42,0.07,0.06,1.5,1,35.0,1.05,140.0,86.0,0.3,125.0,0.035,2507.1157648769663,209712.05267246393,205320.09760947918,229257.89313069903,322051.10524556506,341605.616768465,343773.06683352473,1.5706884447360683,0.00024858198208703805,4.669867018008542e-07,0.0008829119568587187,0.000865863913678564,0.584786,0.75,0.8129572,0.0,1.0,0.80375,73.96245118670213,57.54688521517695,0.0,0.044444444444444446,543.9887360667882,4.6078856922710045,67.55779431469574,0.728376166203767,1.0089166682698842,106.53750000000001,217.9125,0.015625,2.8125,11.25,119.25,23.850000000000005,0.0,0.0,131.39692530587254,11300.632457230873,19912.631514654793,0.08525318898107538,1.2676506908859861,0.02535435676468142,345283.3263355749,2350.308039971863,2629.883007874751,3
lora_sft,bridge_bw_gbs,compute_top,memory_bottom,1.0,1.0,180.0,80,8192,64,4,4096,8,16,1,lora_sft,64,0.35,1.2,0.45,0.2,0.92,2,1,64.0,192.0,2048.0,768.0,6400.0,4800.0,6400.0,6.0,1100.0,0.68,520.0,140.0,55.0,65.0,42.0,42,0.07,0.06,1.5,1,35.0,1.05,140.0,86.0,0.3,125.0,0.035,2507.162374210628,209708.1739004051,205316.30145263186,229253.6487530825,322045.1438360838,341599.2939560052,343766.70413746726,1.570688444736068,0.00023004256349165123,4.669953834657797e-07,0.0008829283709144907,0.0006494100080979471,0.584786,0.75,0.8129572,0.0,1.0,0.80375,73.96245118670213,57.54688521517695,0.0,0.044444444444444446,543.9890290978756,4.607968853760018,67.55779431469574,0.7283863628839944,1.0089166682698842,106.53750000000001,217.9125,0.015625,2.8125,11.25,119.25,23.850000000000005,0.0,0.0,131.40154484805976,11300.61465194589,19912.44196349694,0.08525318898107528,1.2676506908859861,0.025354256575705048,345277.3365730841,2350.349179535619,2629.934108009336,3
lora_sft,traffic_burst_factor,compute_top,memory_bottom,1.0,1.0,180.0,80,8192,64,4,4096,8,16,1,lora_sft,64,0.35,1.2,0.45,0.2,0.92,2,1,64.0,192.0,2048.0,768.0,6400.0,4800.0,4800.0,6.0,1100.0,0.68,520.0,140.0,55.0,65.0,42.0,42,0.07,0.06,1.0,1,35.0,1.05,140.0,86.0,0.3,125.0,0.035,2564.945452611315,205062.63833480573,205061.59612521253,223217.24322581416,239371.1891915178,243607.3034948239,244140.54031494484,1.1675248306496113,0.00024858198208703805,4.777583205348468e-07,0.0009032773996824442,0.0008858361225609607,0.584786,0.75,0.8129572,0.0,1.0,0.80375,73.17015445267457,56.94699110298527,0.0,0.044444444444444446,555.2077383228742,4.61820715348638,76.94402923375972,0.9161008645850465,1.0089166682698842,106.53750000000001,217.9125,0.015625,2.8125,11.25,119.25,23.850000000000005,0.0,0.0,143.22682386280593,11779.6238551793,14746.099915535922,0.020427433449566837,0.5106858362391679,0.010215191212169615,260225.27553541923,2394.510213966651,2700.6284311939376,3
lora_sft,traffic_burst_factor,compute_top,memory_bottom,1.0,1.0,180.0,80,8192,64,4,4096,8,16,1,lora_sft,64,0.35,1.2,0.45,0.2,0.92,2,1,64.0,192.0,2048.0,768.0,6400.0,4800.0,4800.0,6.0,1100.0,0.68,520.0,140.0,55.0,65.0,42.0,42,0.07,0.06,1.5,1,35.0,1.05,140.0,86.0,0.3,125.0,0.035,2507.1157648769663,209712.05267246393,205320.09760947918,229257.89313069903,322051.10524556506,341605.616768465,343773.06683352473,1.5706884447360683,0.00024858198208703805,4.669867018008542e-07,0.0008829119568587187,0.000865863913678564,0.584786,0.75,0.8129572,0.0,1.0,0.80375,73.96245118670213,57.54688521517695,0.0,0.044444444444444446,543.9887360667882,4.6078856922710045,67.55779431469574,0.728376166203767,1.0089166682698842,106.53750000000001,217.9125,0.015625,2.8125,11.25,119.25,23.850000000000005,0.0,0.0,131.39692530587254,11300.632457230873,19912.631514654793,0.08525318898107538,1.2676506908859861,0.02535435676468142,345283.3263355749,2350.308039971863,2629.883007874751,3
lora_sft,traffic_burst_factor,compute_top,memory_bottom,1.0,1.0,180.0,80,8192,64,4,4096,8,16,1,lora_sft,64,0.35,1.2,0.45,0.2,0.92,2,1,64.0,192.0,2048.0,768.0,6400.0,4800.0,4800.0,6.0,1100.0,0.68,520.0,140.0,55.0,65.0,42.0,42,0.07,0.06,2.0,1,35.0,1.05,140.0,86.0,0.3,125.0,0.035,2451.894973924635,214361.46701012217,205320.09760947918,229257.89313069903,438313.32813461736,475183.418605937,479480.86626374954,2.1389791503482227,0.00024858198208703805,4.5670102796044857e-07,0.0008634652694412345,0.0008467927200622782,0.584786,0.75,0.8129572,0.0,1.0,0.80375,74.3619983987037,57.81252108620482,0.0,0.044444444444444446,532.9252723701862,4.600650297921269,66.13215,0.6998632799098522,1.0089166682698842,106.53750000000001,217.9125,0.015625,2.8125,11.25,119.25,23.850000000000005,0.0,0.0,120.483916943925,10824.097614921358,31950.874352538623,0.16300207497679645,0.0,6.598521546402332e-06,467516.96710245183,2307.717283370992,2562.756764355889,3
lora_sft,traffic_burst_factor,compute_top,memory_bottom,1.0,1.0,180.0,80,8192,64,4,4096,8,16,1,lora_sft,64,0.35,1.2,0.45,0.2,0.92,2,1,64.0,192.0,2048.0,768.0,6400.0,4800.0,4800.0,6.0,1100.0,0.68,520.0,140.0,55.0,65.0,42.0,42,0.07,0.06,2.8,1,35.0,1.05,140.0,86.0,0.3,125.0,0.035,2368.534585256597,221800.52995037532,205320.09760947918,229257.89313069903,625891.0509355515,689206.9689253044,696613.3453521093,3.0560012228919144,0.00024858198208703805,4.4117394560139566e-07,0.0008341088731732652,0.0008180031629987191,0.584786,0.75,0.8129572,0.0,1.0,0.80375,74.39211493050595,57.81774228976394,0.0,0.044444444444444446,516.2175786402404,4.589121907418833,66.13215,0.6998632799098522,1.0089166682698842,106.53750000000001,217.9125,0.015625,2.8125,11.25,119.25,23.850000000000005,0.0,0.0,104.73119487120287,10067.621550597694,50814.38690388656,0.2790376925675569,0.0,6.598521546402332e-06,663090.7923294549,2242.7087830371593,2462.215634466052,3
